watch_id,user_id,show_id,watch_date,watch_duration,is_completed,device_type,city,rewatched_count,user_rating
29656,5353,4614,2025-01-15,20,False,Laptop,Chennai,3,1
29657,6233,1777,2025-06-07,82,True,Smart TV,Chennai,4,4
29658,3365,6453,2023-10-11,25,False,Laptop,Bangalore,0,4
29659,4719,3765,2024-11-09,34,False,Tablet,Hyderabad,2,3
29660,8727,2550,2023-11-05,169,False,Smart TV,Ahmedabad,4,3
29661,6711,7076,2025-01-27,147,False,Smart TV,Jaipur,1,5
29662,440,9820,2025-01-15,93,False,Smart TV,Mumbai,2,5
29663,4866,8258,2024-05-09,50,False,Laptop,Delhi,2,3
29664,4566,5744,2024-03-22,133,False,Smart TV,Indore,4,4
29665,7900,1499,2024-12-16,74,True,Mobile,Pune,2,1
29666,1306,1292,2024-10-07,169,True,Laptop,Pune,4,2
29667,6856,4916,2024-03-30,113,True,Tablet,Pune,0,1
29668,8194,4475,2023-10-13,104,True,Smart TV,Bangalore,0,2
29669,2669,5796,2024-07-17,63,True,Mobile,Ahmedabad,0,2
29670,8507,5815,2023-12-20,134,False,Mobile,Mumbai,1,4
29671,8851,8294,2024-01-10,84,True,Laptop,Ahmedabad,4,4
29672,1620,2619,2024-05-14,131,False,Mobile,Mumbai,0,1
29673,928,2226,2024-12-03,50,False,Laptop,Chennai,1,3
29674,3463,3535,2024-05-11,92,False,Laptop,Kolkata,1,4
29675,3267,3925,2024-06-06,123,True,Mobile,Indore,1,1
29676,4835,2581,2024-03-07,70,False,Mobile,Pune,0,5
29677,5119,4035,2024-09-12,144,False,Mobile,Chennai,2,4
29678,2390,8433,2023-10-15,111,True,Tablet,Mumbai,0,4
29679,6222,188,2024-02-15,62,True,Smart TV,Kolkata,1,5
29680,4100,9325,2024-01-03,106,False,Laptop,Chennai,3,5
29681,1472,2988,2023-09-20,109,True,Mobile,Chennai,0,2
29682,127,5579,2023-12-30,163,True,Smart TV,Ahmedabad,0,2
29683,3449,2953,2025-03-17,70,False,Smart TV,Delhi,2,2
29684,7674,7833,2024-06-27,102,True,Tablet,Jaipur,0,1
29685,2965,7747,2025-06-13,44,True,Mobile,Indore,0,2
29686,7593,9763,2024-02-03,12,False,Smart TV,Chennai,1,2
29687,1290,4731,2023-08-01,119,True,Mobile,Ahmedabad,1,4
29688,3688,7544,2025-02-26,73,False,Smart TV,Indore,3,5
29689,7625,492,2025-02-11,148,True,Smart TV,Chennai,1,1
29690,9509,7301,2023-07-14,143,False,Smart TV,Jaipur,4,5
29691,6613,1716,2025-01-07,139,True,Laptop,Hyderabad,2,2
29692,8195,7462,2023-09-24,49,False,Tablet,Chennai,0,3
29693,3325,3565,2024-09-26,136,True,Mobile,Indore,0,2
29694,2558,2181,2024-09-10,115,False,Tablet,Mumbai,4,2
29695,9851,2800,2023-08-28,152,True,Smart TV,Jaipur,2,2
29696,1578,2626,2025-06-04,108,False,Mobile,Ahmedabad,4,2
29697,8782,2127,2023-10-12,167,True,Laptop,Jaipur,4,5
29698,5716,5037,2025-04-15,15,True,Laptop,Jaipur,2,1
29699,9458,1713,2023-10-05,107,True,Laptop,Delhi,0,4
29700,7068,599,2023-07-17,30,False,Laptop,Indore,0,4
29701,4002,4751,2025-06-09,93,True,Mobile,Hyderabad,2,2
29702,145,7359,2024-05-27,108,True,Tablet,Chennai,1,2
29703,3430,4340,2024-01-22,146,True,Tablet,Jaipur,2,3
29704,3859,5757,2024-09-17,61,False,Tablet,Ahmedabad,4,3
29705,774,2301,2023-11-18,46,False,Mobile,Indore,4,4
29706,254,4905,2023-12-01,18,True,Mobile,Pune,0,1
29707,9240,3857,2024-02-11,132,True,Laptop,Chennai,2,2
29708,4718,3450,2025-04-24,153,True,Tablet,Chennai,2,5
29709,4585,5541,2024-02-09,41,False,Tablet,Jaipur,0,4
29710,1740,5074,2024-01-12,111,False,Mobile,Bangalore,4,3
29711,7780,4087,2023-11-14,121,True,Mobile,Kolkata,0,1
29712,2868,6472,2024-05-07,12,False,Mobile,Bangalore,3,5
29713,3997,7830,2024-04-08,151,False,Tablet,Chennai,4,1
29714,996,4447,2025-03-05,30,True,Laptop,Mumbai,2,1
29715,7768,8413,2024-02-05,81,True,Smart TV,Ahmedabad,1,4
29716,8117,5616,2025-06-27,125,False,Mobile,Delhi,1,1
29717,460,7470,2024-09-27,30,True,Mobile,Indore,1,3
29718,8984,5546,2025-04-13,51,False,Mobile,Ahmedabad,2,1
29719,7755,9926,2025-02-03,105,True,Laptop,Hyderabad,2,1
29720,2947,9093,2024-03-14,154,True,Mobile,Hyderabad,1,2
29721,4362,8290,2023-09-14,49,False,Smart TV,Ahmedabad,1,3
29722,1435,7482,2024-12-12,67,False,Mobile,Mumbai,3,4
29723,2252,8619,2024-08-16,124,True,Laptop,Bangalore,0,3
29724,2464,5801,2024-10-28,141,False,Mobile,Mumbai,1,5
29725,39,8418,2024-11-10,51,False,Tablet,Chennai,1,1
29726,9789,6334,2024-12-04,96,True,Tablet,Indore,3,2
29727,5765,1990,2024-08-06,66,True,Laptop,Chennai,0,1
29728,986,9832,2023-10-15,45,True,Tablet,Bangalore,1,2
29729,1379,4207,2024-11-23,61,False,Tablet,Hyderabad,3,2
29730,7954,9976,2024-10-05,159,False,Mobile,Mumbai,4,2
29731,3106,3920,2024-07-26,98,False,Smart TV,Jaipur,0,5
29732,9156,701,2024-08-05,19,False,Laptop,Pune,0,4
29733,2665,8999,2024-12-02,161,False,Smart TV,Chennai,4,3
29734,4809,5213,2024-12-10,172,True,Tablet,Chennai,1,4
29735,6815,8862,2024-03-26,123,True,Smart TV,Kolkata,4,2
29736,549,6792,2025-05-10,87,False,Mobile,Hyderabad,1,3
29737,2402,3200,2024-03-23,157,False,Tablet,Mumbai,1,4
29738,9467,4011,2023-09-02,119,False,Tablet,Hyderabad,3,1
29739,4034,8127,2024-06-27,61,True,Tablet,Indore,3,5
29740,6364,7842,2024-10-20,23,False,Smart TV,Pune,2,1
29741,1893,8169,2023-10-09,176,False,Mobile,Ahmedabad,0,4
29742,5761,8097,2024-04-08,82,True,Mobile,Hyderabad,3,3
29743,7289,2473,2024-02-20,171,False,Smart TV,Hyderabad,0,1
29744,1129,7893,2025-05-21,93,True,Smart TV,Pune,1,5
29745,9095,446,2024-01-15,76,True,Mobile,Indore,3,1
29746,1289,7269,2024-05-20,121,True,Laptop,Kolkata,2,3
29747,8841,4831,2024-10-05,112,True,Smart TV,Chennai,1,3
29748,9617,9519,2024-09-19,21,False,Laptop,Ahmedabad,4,5
29749,78,8949,2025-06-14,51,False,Smart TV,Indore,3,3
29750,5874,6877,2025-03-18,168,False,Mobile,Delhi,0,2
29751,3689,2663,2023-08-14,146,True,Smart TV,Indore,2,5
29752,1763,1365,2025-06-06,135,False,Laptop,Hyderabad,2,5
29753,914,4891,2024-11-23,60,False,Laptop,Chennai,2,3
29754,4793,134,2025-06-10,46,False,Smart TV,Bangalore,1,4
29755,8772,3066,2023-12-26,159,True,Tablet,Ahmedabad,1,2
29756,2101,6916,2024-02-08,146,True,Laptop,Indore,3,3
29757,8674,8182,2024-04-24,125,True,Mobile,Ahmedabad,0,5
29758,2762,5878,2024-10-23,72,False,Tablet,Chennai,4,4
29759,2069,7723,2025-01-18,94,False,Tablet,Ahmedabad,1,2
29760,3270,8387,2024-01-29,82,True,Mobile,Delhi,2,4
29761,9372,2561,2024-08-31,149,False,Smart TV,Indore,2,1
29762,2349,3200,2024-10-17,36,True,Smart TV,Indore,0,3
29763,91,8715,2023-12-20,125,True,Laptop,Jaipur,4,2
29764,2881,31,2023-08-05,56,False,Tablet,Ahmedabad,3,4
29765,5682,5142,2024-02-19,82,True,Mobile,Hyderabad,3,2
29766,9112,9823,2024-11-04,37,False,Mobile,Bangalore,1,5
29767,3836,1868,2024-02-10,44,False,Smart TV,Indore,4,5
29768,6042,8857,2023-08-21,116,True,Laptop,Pune,1,3
29769,5626,135,2024-08-24,175,False,Mobile,Mumbai,1,5
29770,1256,6990,2023-08-19,105,False,Tablet,Delhi,0,2
29771,7129,7707,2024-10-28,178,False,Laptop,Ahmedabad,3,2
29772,4318,4589,2025-05-26,76,True,Tablet,Indore,2,2
29773,3423,6364,2023-09-05,146,True,Laptop,Ahmedabad,0,1
29774,5199,8651,2023-08-08,140,True,Tablet,Indore,0,3
29775,297,177,2023-07-18,60,True,Tablet,Bangalore,2,1
29776,4553,7887,2024-06-01,86,False,Mobile,Indore,4,2
29777,4820,2956,2024-10-11,172,True,Tablet,Jaipur,2,1
29778,2561,3223,2024-03-23,25,True,Mobile,Delhi,2,3
29779,4246,5202,2024-05-20,177,False,Smart TV,Bangalore,2,5
29780,6524,2514,2024-11-01,78,True,Smart TV,Pune,2,1
29781,245,1564,2024-09-06,17,True,Smart TV,Kolkata,3,3
29782,2212,8216,2023-09-24,170,True,Tablet,Mumbai,3,2
29783,2222,9655,2024-10-24,139,True,Mobile,Jaipur,0,3
29784,7359,1860,2024-09-02,175,True,Smart TV,Indore,0,5
29785,2575,3863,2025-01-08,65,False,Laptop,Jaipur,4,1
29786,3950,196,2023-12-28,29,True,Mobile,Jaipur,2,3
29787,8710,5305,2023-12-07,61,False,Laptop,Ahmedabad,4,4
29788,9970,9098,2025-07-08,146,True,Mobile,Kolkata,4,1
29789,3492,3656,2025-06-08,74,True,Smart TV,Delhi,4,1
29790,2461,868,2023-12-09,75,False,Mobile,Mumbai,4,1
29791,928,3119,2023-09-18,28,True,Smart TV,Kolkata,3,1
29792,5850,7399,2024-05-17,153,False,Laptop,Hyderabad,2,5
29793,1497,6211,2024-07-13,105,False,Laptop,Jaipur,0,2
29794,1639,7199,2024-10-13,29,True,Smart TV,Chennai,1,1
29795,3711,9616,2025-02-22,116,False,Mobile,Mumbai,3,4
29796,2300,8882,2023-11-21,61,False,Smart TV,Jaipur,4,4
29797,1391,7045,2024-05-11,151,True,Laptop,Hyderabad,1,4
29798,5602,8155,2025-03-25,131,False,Mobile,Ahmedabad,2,5
29799,1321,5107,2024-05-07,100,True,Smart TV,Kolkata,2,3
29800,2475,5736,2024-02-22,172,False,Laptop,Bangalore,4,1
29801,8480,5388,2023-07-27,131,False,Mobile,Kolkata,3,4
29802,9446,7674,2025-02-25,171,False,Tablet,Chennai,1,2
29803,6064,7886,2025-06-24,89,False,Smart TV,Kolkata,4,4
29804,3271,4588,2025-04-23,165,False,Laptop,Kolkata,1,3
29805,5493,6574,2025-01-07,172,True,Laptop,Mumbai,3,2
29806,5903,6730,2024-01-14,152,True,Tablet,Mumbai,0,1
29807,9717,9869,2025-01-13,12,True,Laptop,Hyderabad,1,4
29808,37,5779,2023-08-20,164,True,Smart TV,Jaipur,2,2
29809,2809,3264,2024-06-25,136,False,Laptop,Hyderabad,1,1
29810,686,2479,2024-04-08,124,True,Mobile,Mumbai,1,5
29811,934,3350,2023-07-16,13,True,Smart TV,Jaipur,2,4
29812,96,9705,2024-03-31,159,True,Mobile,Bangalore,2,4
29813,9783,3372,2024-09-24,78,False,Tablet,Jaipur,1,5
29814,2688,4664,2025-04-09,114,False,Smart TV,Pune,1,4
29815,4291,3026,2024-10-02,32,False,Laptop,Ahmedabad,1,4
29816,9771,6301,2024-09-26,150,False,Tablet,Kolkata,3,1
29817,263,8102,2023-08-04,69,False,Laptop,Delhi,2,2
29818,7019,8600,2024-12-04,36,True,Smart TV,Kolkata,4,4
29819,3162,3801,2024-06-12,128,True,Mobile,Chennai,2,1
29820,9174,1903,2024-02-14,59,False,Tablet,Chennai,3,4
29821,7420,8662,2023-07-29,21,False,Laptop,Mumbai,1,3
29822,4674,4131,2024-08-17,147,False,Mobile,Indore,1,3
29823,6097,2503,2023-10-11,58,False,Mobile,Hyderabad,3,1
29824,258,3323,2023-08-29,116,True,Laptop,Mumbai,0,4
29825,3742,723,2024-04-30,44,True,Smart TV,Jaipur,3,1
29826,4860,3762,2024-06-25,175,False,Mobile,Chennai,1,4
29827,2171,4963,2023-10-07,129,False,Tablet,Mumbai,2,1
29828,4914,4045,2023-08-27,29,True,Laptop,Bangalore,2,4
29829,9013,5949,2024-10-02,21,True,Tablet,Mumbai,2,3
29830,1573,228,2023-10-03,12,False,Mobile,Jaipur,0,1
29831,762,8049,2024-06-21,11,True,Mobile,Delhi,4,1
29832,8519,8068,2024-11-09,31,False,Laptop,Ahmedabad,4,3
29833,6337,7698,2024-04-30,44,True,Laptop,Delhi,1,2
29834,8390,8885,2024-04-26,18,True,Laptop,Bangalore,2,1
29835,7308,343,2023-09-28,96,False,Laptop,Ahmedabad,2,3
29836,9563,5489,2023-07-27,26,True,Tablet,Chennai,2,4
29837,6758,6952,2025-03-29,151,False,Tablet,Pune,2,1
29838,3903,9432,2025-03-29,169,True,Tablet,Bangalore,3,2
29839,7509,4035,2024-03-23,113,True,Smart TV,Delhi,1,2
29840,6370,8789,2024-10-26,45,False,Mobile,Pune,3,3
29841,1168,898,2023-11-16,170,True,Mobile,Delhi,0,3
29842,2783,8614,2025-04-18,73,True,Laptop,Ahmedabad,1,5
29843,6381,4432,2025-04-25,150,False,Smart TV,Kolkata,2,1
29844,7579,6123,2023-08-02,171,True,Smart TV,Delhi,2,2
29845,2794,6829,2024-09-05,142,False,Laptop,Mumbai,3,3
29846,3844,1412,2024-05-06,170,False,Mobile,Ahmedabad,4,4
29847,9028,3144,2024-03-24,142,True,Smart TV,Kolkata,3,2
29848,4877,8310,2023-12-28,120,True,Smart TV,Delhi,4,5
29849,6710,6052,2025-01-26,27,False,Tablet,Hyderabad,1,5
29850,8225,4291,2024-08-04,98,True,Smart TV,Ahmedabad,1,2
29851,9441,9575,2024-02-23,27,False,Tablet,Jaipur,1,5
29852,2273,4619,2024-10-05,163,False,Laptop,Bangalore,0,4
29853,9912,5179,2024-02-09,93,False,Smart TV,Delhi,1,4
29854,7463,3600,2024-04-13,29,False,Smart TV,Chennai,3,1
29855,8635,9193,2024-12-31,112,False,Tablet,Chennai,3,2
29856,2225,430,2024-04-16,113,True,Mobile,Mumbai,4,2
29857,7171,6475,2025-01-17,134,True,Laptop,Kolkata,1,4
29858,4914,2800,2024-08-30,93,False,Tablet,Chennai,4,2
29859,1004,8099,2023-12-13,118,False,Mobile,Pune,3,5
29860,5503,7103,2024-10-17,13,False,Smart TV,Hyderabad,2,3
29861,4298,177,2023-12-07,31,True,Smart TV,Chennai,1,3
29862,1614,212,2023-09-18,136,False,Mobile,Indore,0,3
29863,7248,9224,2024-08-24,94,False,Mobile,Chennai,0,2
29864,4926,8471,2024-04-21,18,True,Laptop,Mumbai,2,4
29865,3624,4715,2025-05-17,42,True,Smart TV,Delhi,4,2
29866,6050,5008,2025-04-28,114,True,Smart TV,Indore,4,5
29867,2025,4196,2025-01-31,16,True,Mobile,Kolkata,4,5
29868,8020,2444,2024-06-15,170,True,Laptop,Pune,1,2
29869,3897,7250,2024-05-08,75,False,Tablet,Hyderabad,4,5
29870,2034,1800,2025-02-02,106,True,Laptop,Kolkata,0,3
29871,2090,5772,2025-01-20,44,True,Laptop,Mumbai,0,2
29872,3466,3511,2024-03-28,102,False,Tablet,Chennai,0,2
29873,5932,2270,2024-01-28,169,True,Laptop,Ahmedabad,4,5
29874,8973,5355,2025-05-30,10,False,Mobile,Chennai,1,1
29875,6817,1851,2024-09-24,126,False,Tablet,Mumbai,0,4
29876,5939,8886,2024-01-20,104,True,Smart TV,Chennai,3,4
29877,4138,2854,2024-01-28,44,True,Tablet,Bangalore,0,1
29878,2841,2069,2025-06-26,49,False,Laptop,Ahmedabad,1,2
29879,9397,7957,2024-07-07,48,False,Mobile,Delhi,0,5
29880,149,8581,2024-08-13,29,False,Tablet,Delhi,2,5
29881,6528,2146,2023-10-04,106,False,Tablet,Kolkata,2,3
29882,7871,3358,2025-03-20,140,False,Tablet,Chennai,2,4
29883,1164,1821,2023-11-05,62,True,Laptop,Chennai,0,3
29884,5987,5884,2025-03-02,149,False,Smart TV,Hyderabad,1,4
29885,9312,1523,2024-05-27,145,False,Laptop,Ahmedabad,4,1
29886,4443,9430,2024-08-18,178,True,Laptop,Delhi,1,2
29887,1826,9762,2024-09-11,120,True,Laptop,Ahmedabad,3,5
29888,9431,966,2024-08-16,131,True,Mobile,Chennai,3,1
29889,7098,1898,2025-02-01,148,False,Mobile,Hyderabad,1,5
29890,2437,1082,2023-10-18,35,True,Mobile,Jaipur,0,5
29891,2358,3232,2023-07-19,47,True,Tablet,Pune,2,4
29892,816,3719,2024-07-12,142,True,Laptop,Hyderabad,2,1
29893,8235,2281,2024-11-12,41,False,Smart TV,Hyderabad,4,2
29894,3953,1284,2025-06-29,121,False,Tablet,Delhi,0,1
29895,499,6036,2025-03-24,152,True,Laptop,Pune,4,3
29896,9622,5351,2024-11-14,116,False,Smart TV,Pune,1,2
29897,3337,6662,2025-02-08,61,True,Laptop,Delhi,4,4
29898,3135,338,2024-09-19,122,True,Laptop,Mumbai,3,1
29899,6591,6161,2025-05-22,135,True,Mobile,Indore,4,1
29900,7292,5412,2024-04-30,37,True,Mobile,Ahmedabad,2,3
29901,545,1974,2025-01-11,156,True,Tablet,Delhi,3,1
29902,823,6247,2024-11-12,63,False,Smart TV,Jaipur,2,4
29903,4774,9148,2024-12-16,131,True,Laptop,Delhi,1,5
29904,5601,2602,2024-01-15,90,True,Smart TV,Delhi,4,2
29905,9372,508,2023-11-27,24,True,Mobile,Ahmedabad,4,4
29906,1344,9897,2023-08-28,22,True,Smart TV,Delhi,4,3
29907,2179,1261,2023-09-14,32,False,Tablet,Indore,0,1
29908,2179,2570,2024-10-20,89,True,Laptop,Pune,0,3
29909,949,2393,2024-07-08,34,True,Tablet,Pune,3,4
29910,2095,6760,2023-08-13,169,True,Smart TV,Jaipur,2,5
29911,3302,5493,2024-11-12,158,True,Tablet,Indore,1,5
29912,4998,1891,2025-04-07,138,False,Tablet,Mumbai,0,2
29913,8734,5657,2023-12-30,37,False,Tablet,Jaipur,2,4
29914,1362,5811,2023-07-31,100,False,Mobile,Kolkata,4,3
29915,8617,2712,2024-07-29,125,True,Laptop,Chennai,4,4
29916,4916,1622,2024-11-12,149,True,Smart TV,Ahmedabad,2,4
29917,7369,5712,2025-03-08,29,True,Laptop,Pune,4,1
29918,6255,4211,2024-08-24,117,False,Mobile,Mumbai,0,2
29919,4375,665,2023-10-15,92,False,Mobile,Indore,1,2
29920,5415,9008,2024-07-08,60,False,Mobile,Hyderabad,0,4
29921,2344,698,2025-02-06,163,True,Laptop,Pune,4,3
29922,6716,8500,2024-06-07,94,True,Laptop,Ahmedabad,1,2
29923,7635,7458,2023-10-21,110,True,Mobile,Indore,4,3
29924,7258,8552,2024-01-23,165,False,Mobile,Jaipur,1,4
29925,4457,389,2025-01-21,163,False,Tablet,Mumbai,3,2
29926,7261,191,2023-11-25,86,True,Tablet,Indore,4,3
29927,8367,5648,2024-03-24,34,False,Mobile,Mumbai,3,2
29928,8660,448,2024-03-30,124,True,Tablet,Hyderabad,0,1
29929,2404,486,2025-06-25,40,True,Tablet,Bangalore,0,4
29930,3584,9537,2024-08-29,155,False,Tablet,Bangalore,0,3
29931,6966,2985,2024-09-08,177,True,Laptop,Kolkata,4,2
29932,3356,3600,2023-10-10,96,False,Tablet,Mumbai,2,4
29933,8429,4636,2023-09-17,76,False,Laptop,Kolkata,3,4
29934,7860,6665,2024-11-27,20,True,Laptop,Hyderabad,3,4
29935,8416,4336,2025-02-08,164,False,Mobile,Mumbai,3,5
29936,4026,4975,2025-01-20,174,True,Smart TV,Indore,4,5
29937,2591,6314,2025-04-22,149,False,Laptop,Delhi,3,4
29938,6043,5050,2024-11-08,165,False,Mobile,Bangalore,3,3
29939,207,2127,2024-11-30,15,False,Mobile,Indore,3,4
29940,8283,5275,2023-10-12,79,False,Mobile,Indore,4,5
29941,4783,3097,2023-11-19,98,False,Laptop,Delhi,4,3
29942,7840,6710,2025-02-06,56,True,Smart TV,Pune,2,3
29943,8875,3270,2024-06-19,45,False,Smart TV,Delhi,3,4
29944,3855,378,2024-07-07,91,False,Tablet,Mumbai,2,3
29945,2031,2611,2024-06-03,53,False,Smart TV,Bangalore,3,2
29946,524,7923,2023-09-28,160,False,Laptop,Chennai,3,1
29947,6078,3644,2025-05-29,160,True,Mobile,Mumbai,0,1
29948,3891,7867,2024-04-20,96,False,Tablet,Mumbai,0,4
29949,2915,5403,2025-05-05,44,False,Tablet,Indore,2,2
29950,4292,8846,2023-09-26,102,False,Laptop,Chennai,4,4
29951,879,4633,2024-09-09,70,True,Tablet,Ahmedabad,2,5
29952,1181,740,2023-08-05,175,False,Tablet,Chennai,0,1
29953,236,4545,2024-06-27,11,False,Smart TV,Jaipur,1,2
29954,1405,7208,2024-08-07,156,True,Laptop,Hyderabad,4,4
29955,9191,413,2025-05-11,120,False,Laptop,Mumbai,1,1
29956,4458,4291,2024-02-05,106,False,Tablet,Kolkata,4,4
29957,9389,6130,2024-03-11,32,True,Mobile,Hyderabad,0,3
29958,3093,169,2023-10-20,35,False,Tablet,Delhi,1,3
29959,2921,4053,2024-02-03,39,False,Smart TV,Bangalore,1,3
29960,7623,8213,2024-05-11,28,True,Smart TV,Bangalore,3,1
29961,6410,764,2024-07-11,176,True,Smart TV,Chennai,1,3
29962,4946,668,2024-06-15,99,False,Mobile,Kolkata,3,5
29963,9123,6990,2025-03-13,115,False,Smart TV,Ahmedabad,0,2
29964,5946,7641,2025-01-07,37,False,Mobile,Delhi,1,1
29965,3644,6173,2025-03-23,136,False,Tablet,Delhi,3,2
29966,2966,2523,2023-07-29,70,False,Tablet,Delhi,1,4
29967,7630,7946,2023-08-30,104,True,Smart TV,Jaipur,0,4
29968,7448,2323,2024-01-27,105,False,Mobile,Mumbai,1,1
29969,243,359,2025-05-19,150,True,Mobile,Indore,1,1
29970,967,250,2024-12-06,95,True,Tablet,Hyderabad,2,5
29971,6265,8001,2023-10-29,132,False,Tablet,Indore,2,3
29972,3,2570,2025-03-29,148,False,Tablet,Mumbai,3,5
29973,2443,7856,2024-04-07,106,True,Mobile,Pune,1,2
29974,7358,6005,2024-10-28,177,False,Tablet,Jaipur,1,5
29975,9951,7090,2024-06-22,117,True,Mobile,Chennai,1,3
29976,643,1186,2025-05-28,79,False,Laptop,Indore,1,1
29977,7762,2627,2024-05-28,167,False,Smart TV,Chennai,2,2
29978,7707,7763,2024-03-15,136,False,Tablet,Pune,1,3
29979,2970,3424,2024-08-02,167,True,Laptop,Chennai,3,3
29980,6619,2191,2023-09-23,16,True,Mobile,Pune,1,1
29981,7824,5417,2023-12-03,76,True,Mobile,Mumbai,2,3
29982,9951,1281,2024-04-02,147,False,Tablet,Indore,3,4
29983,66,8611,2024-01-29,70,True,Laptop,Kolkata,2,3
29984,1962,1546,2024-03-01,130,False,Smart TV,Chennai,3,5
29985,5055,6286,2025-05-23,111,False,Laptop,Pune,3,4
29986,6563,4885,2024-04-10,46,True,Tablet,Pune,1,3
29987,1563,5740,2024-09-09,24,False,Tablet,Ahmedabad,4,2
29988,2814,5588,2024-03-04,59,False,Tablet,Delhi,2,1
29989,3342,59,2025-03-24,13,True,Tablet,Pune,3,4
29990,3035,1364,2024-06-20,110,False,Smart TV,Kolkata,3,4
29991,136,7558,2024-09-27,179,True,Tablet,Hyderabad,2,4
29992,2930,1165,2024-12-11,19,False,Laptop,Chennai,2,3
29993,1183,9722,2025-03-25,132,True,Smart TV,Delhi,0,5
29994,7729,6432,2024-04-13,159,False,Laptop,Indore,2,3
29995,7109,3237,2023-09-20,136,True,Tablet,Hyderabad,4,4
29996,7290,7519,2024-10-18,168,False,Smart TV,Jaipur,4,1
29997,4925,7054,2024-05-12,85,True,Laptop,Kolkata,4,4
29998,3134,4605,2023-09-01,37,True,Laptop,Jaipur,0,4
29999,132,642,2024-01-27,107,True,Laptop,Pune,0,2
30000,7394,6578,2024-10-01,28,True,Smart TV,Delhi,0,2
30001,5889,5651,2025-05-07,87,True,Laptop,Pune,3,5
30002,8043,1298,2025-06-13,56,False,Smart TV,Kolkata,1,2
30003,802,3861,2024-11-02,124,True,Laptop,Mumbai,0,1
30004,8606,5419,2023-07-27,161,False,Tablet,Kolkata,1,5
30005,2176,8392,2025-04-30,123,False,Tablet,Bangalore,1,3
30006,6218,1596,2023-09-03,20,False,Mobile,Indore,1,4
30007,5268,8384,2025-04-18,86,True,Mobile,Kolkata,4,5
30008,532,5881,2024-12-07,83,True,Smart TV,Delhi,0,4
30009,7189,8005,2025-01-10,100,False,Tablet,Delhi,2,2
30010,7461,2237,2024-02-04,63,True,Laptop,Indore,2,3
30011,4669,6731,2023-08-04,68,False,Smart TV,Delhi,4,5
30012,4509,7855,2025-01-02,41,True,Smart TV,Pune,3,2
30013,1317,5924,2025-05-26,155,False,Mobile,Hyderabad,3,2
30014,2108,9429,2024-10-12,141,True,Smart TV,Chennai,0,3
30015,7383,1014,2023-07-30,91,False,Laptop,Kolkata,2,5
30016,6973,5038,2024-03-29,63,True,Tablet,Hyderabad,1,4
30017,9539,9520,2024-03-05,162,True,Tablet,Chennai,0,1
30018,8985,8195,2025-07-06,135,True,Tablet,Bangalore,3,1
30019,2444,4304,2024-11-25,147,False,Tablet,Mumbai,0,3
30020,3224,9239,2024-03-03,144,False,Laptop,Pune,2,4
30021,1958,2300,2024-03-11,135,False,Tablet,Bangalore,1,2
30022,9960,7520,2025-05-08,106,False,Smart TV,Chennai,1,1
30023,9684,415,2024-09-29,28,True,Smart TV,Jaipur,3,5
30024,2831,5958,2024-06-06,144,False,Mobile,Chennai,3,4
30025,4194,3184,2023-11-23,54,False,Smart TV,Delhi,4,2
30026,5864,288,2024-11-29,114,True,Laptop,Chennai,2,2
30027,3942,4830,2025-02-10,47,False,Smart TV,Delhi,3,1
30028,6106,8736,2025-06-30,144,False,Tablet,Ahmedabad,2,1
30029,4899,4143,2024-04-29,76,False,Smart TV,Delhi,4,3
30030,7395,9015,2023-11-03,84,False,Smart TV,Chennai,0,2
30031,2092,1351,2025-04-17,17,False,Mobile,Bangalore,4,5
30032,3051,391,2023-10-07,99,True,Mobile,Hyderabad,2,4
30033,457,3171,2024-06-05,111,False,Mobile,Pune,3,1
30034,6636,8899,2024-04-10,12,True,Mobile,Ahmedabad,4,2
30035,2805,8496,2024-01-21,102,True,Mobile,Hyderabad,1,1
30036,6500,9356,2024-09-14,21,False,Laptop,Ahmedabad,2,3
30037,6498,6784,2025-06-14,91,False,Laptop,Hyderabad,3,1
30038,2817,2485,2025-04-14,144,False,Tablet,Delhi,0,4
30039,6943,3356,2024-11-02,103,True,Mobile,Bangalore,3,4
30040,9780,7742,2024-07-02,57,True,Laptop,Delhi,2,3
30041,9867,8234,2025-04-08,54,True,Tablet,Pune,1,5
30042,1034,9678,2025-03-07,34,False,Tablet,Hyderabad,3,3
30043,5702,44,2025-04-05,13,False,Laptop,Kolkata,3,1
30044,470,871,2025-02-08,141,False,Laptop,Ahmedabad,2,3
30045,1215,9531,2023-12-29,135,True,Tablet,Bangalore,2,4
30046,7829,2010,2025-03-21,115,True,Mobile,Indore,1,5
30047,8662,2666,2024-10-08,165,False,Laptop,Hyderabad,3,3
30048,2409,1569,2025-05-31,119,False,Laptop,Hyderabad,1,2
30049,9180,8237,2025-03-21,174,True,Mobile,Mumbai,2,1
30050,1046,4982,2025-06-19,139,True,Smart TV,Chennai,1,5
30051,3378,2999,2024-12-17,82,True,Laptop,Indore,2,1
30052,4894,1256,2023-08-20,70,True,Laptop,Chennai,0,5
30053,4698,4996,2024-07-03,134,True,Mobile,Hyderabad,1,1
30054,9323,1562,2025-06-12,60,False,Mobile,Chennai,3,2
30055,2790,1683,2024-05-22,40,False,Tablet,Indore,3,5
30056,5992,5965,2024-05-12,94,False,Mobile,Indore,3,1
30057,3069,1805,2025-02-10,52,True,Mobile,Delhi,3,4
